Calendar year,Year level,Domain,State/territory,Student attribute,Subgroup,Reporting flag,Enrolled students,Participation (%),Participation (Num),Average NAPLAN score,Average NAPLAN score confidence interval,NAPLAN score standard deviation,Exempt (%),Needs additional support (%),Developing (%),Strong (%),Exceeding (%),Exceeding (CI),Strong or above (%),Strong or above (CI),Developing or above (%),Developing or above (CI)
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Indigenous inner regional,,"2,971",93.5,"2,779",436.6,4.1,74.2,2.1,21.9,30.4,40.9,4.7,0.9,45.6,2.9,76.0,2.3
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Indigenous outer regional,,952,94.3,898,426.4,6.8,70.5,2.1,24.8,33.3,37.1,2.7,1.5,39.8,4.3,73.1,4.3
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Indigenous remote,,149,88.6,132,405.8,16.6,74.6,1.3,35.7,29.3,33.3,0.4,1.6,33.7,12.5,63.0,9.6
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Indigenous very remote,,60,85.0,51,390.4,25.1,71.1,0.0,43.0,34.3,22.7,0.0,0.0,22.7,14.3,57.0,16.8
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"71,580",98.1,"70,222",505.8,2.2,74.1,1.5,5.1,14.9,53.3,25.1,1.1,78.4,0.9,93.3,0.4
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"16,257",96.5,"15,686",485.7,2.3,69.7,1.2,7.2,19.7,56.8,15.2,1.0,71.9,1.3,91.6,0.8
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"3,122",96.0,"2,997",480.2,4.5,70.5,0.8,8.6,21.4,54.8,14.4,1.8,69.2,2.5,90.6,1.5
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Non-Indigenous remote,,170,98.2,167,475.3,13.7,70.4,0.0,10.1,21.8,54.9,13.2,5.9,68.1,8.7,89.9,5.1
2025,5,Reading,New South Wales,Indigeneity by ABS remoteness,Non-Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2025,5,Reading,Victoria,All,All,,"84,188",96.3,"81,112",502.7,1.8,70.5,2.3,4.6,15.5,55.2,22.4,0.9,77.6,0.8,93.0,0.5
2025,5,Reading,Victoria,Gender,Male,,"43,085",95.9,"41,303",499.1,2.0,72.5,3.1,5.5,16.5,53.5,21.4,0.9,74.9,1.0,91.4,0.6
2025,5,Reading,Victoria,Gender,Female,,"41,064",96.9,"39,774",506.4,1.8,68.3,1.5,3.8,14.4,56.9,23.4,1.0,80.3,0.8,94.7,0.4
2025,5,Reading,Victoria,Indigeneity,Indigenous,,"1,845",89.5,"1,651",459.0,4.3,70.8,5.4,13.1,26.0,47.7,7.9,1.3,55.6,2.7,81.6,2.3
2025,5,Reading,Victoria,Indigeneity,Non-Indigenous,,"81,725",96.5,"78,879",503.7,1.8,70.1,2.2,4.4,15.2,55.4,22.7,0.9,78.1,0.8,93.4,0.4
2025,5,Reading,Victoria,ABS remoteness,Major cities,,"65,732",96.8,"63,608",507.0,2.1,70.5,2.4,4.1,14.4,54.8,24.3,1.0,79.1,0.9,93.5,0.5
2025,5,Reading,Victoria,ABS remoteness,Inner regional,,"15,489",94.9,"14,706",488.4,3.0,68.8,2.0,6.4,19.0,56.6,16.0,1.3,72.6,1.6,91.6,0.9
2025,5,Reading,Victoria,ABS remoteness,Outer regional,,"2,931",94.3,"2,764",481.9,4.3,67.0,2.6,6.7,21.6,56.0,13.2,1.6,69.2,2.9,90.7,2.0
2025,5,Reading,Victoria,ABS remoteness,Remote,,32,93.8,30,474.6,27.8,58.9,0.0,6.9,23.1,60.6,9.4,16.2,70.0,24.0,93.1,11.6
2025,5,Reading,Victoria,ABS remoteness,Very remote,-,,,,,,,,,,,,,,,,
2025,5,Reading,Victoria,Language background,Non-LBOTE,,"50,544",95.7,"48,348",500.8,1.6,68.6,1.9,4.6,15.6,56.8,21.1,0.8,77.9,0.8,93.5,0.4
2025,5,Reading,Victoria,Language background,LBOTE,,"33,560",97.5,"32,714",505.6,2.9,73.2,2.9,4.7,15.2,52.8,24.4,1.4,77.2,1.2,92.4,0.7
2025,5,Reading,Victoria,Parental education,Parental education: bachelor,,"45,388",97.8,"44,405",524.8,1.6,65.3,1.4,1.9,9.4,55.2,32.1,1.0,87.3,0.6,96.7,0.3
2025,5,Reading,Victoria,Parental education,Parental education: diploma,,"12,207",95.6,"11,664",486.2,1.6,64.4,2.5,5.5,19.7,58.9,13.4,1.0,72.3,1.1,92.0,0.7
2025,5,Reading,Victoria,Parental education,Parental education: certificate,,"15,922",94.6,"15,056",472.8,1.5,64.6,2.8,7.8,23.9,56.3,9.1,0.6,65.4,1.0,89.4,0.7
2025,5,Reading,Victoria,Parental education,Parental education: Year 12,,"3,901",95.1,"3,710",470.5,3.0,68.8,4.2,9.4,24.5,51.9,10.0,1.2,61.9,2.2,86.4,1.4
2025,5,Reading,Victoria,Parental education,Parental education: Year 11,,"4,286",92.1,"3,947",446.9,2.7,68.3,7.7,15.3,28.9,43.8,4.3,0.7,48.2,2.1,77.1,1.9
2025,5,Reading,Victoria,Parental education,Parental education: not stated,,"2,484",93.8,"2,330",507.0,7.1,73.7,2.9,5.1,13.7,53.2,25.0,3.5,78.2,3.6,92.0,2.0
2025,5,Reading,Victoria,Parental occupation,Senior managers and professionals,,"27,901",98.1,"27,372",530.1,1.7,64.3,1.0,1.5,8.2,54.3,35.0,1.1,89.3,0.6,97.5,0.3
2025,5,Reading,Victoria,Parental occupation,Other managers and associate professionals,,"18,946",97.2,"18,413",509.7,1.7,64.9,1.4,2.8,13.0,59.0,23.7,1.1,82.8,0.8,95.8,0.4
2025,5,Reading,Victoria,Parental occupation,"Skilled trades, clerical and sales",,"15,259",95.9,"14,632",487.0,1.6,65.6,2.1,5.4,19.8,58.6,14.2,0.9,72.7,1.0,92.5,0.6
2025,5,Reading,Victoria,Parental occupation,"Unskilled manual, office & sales",,"11,505",94.9,"10,920",472.1,2.1,67.1,3.2,8.4,24.8,53.5,10.0,0.8,63.6,1.3,88.4,0.9
2025,5,Reading,Victoria,Parental occupation,Not in paid work for 12 months,,"7,639",92.0,"7,027",457.8,2.5,72.0,8.6,13.3,25.5,45.2,7.4,0.8,52.6,1.8,78.1,1.7
2025,5,Reading,Victoria,Parental occupation,Parental occupation not stated/unknown,,"2,938",93.5,"2,748",503.1,7.2,73.7,2.5,5.3,15.3,53.5,23.4,3.4,76.9,3.5,92.2,1.7
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Indigenous major cities,,843,89.9,758,463.6,6.0,71.0,5.6,11.8,25.4,48.2,9.0,2.1,57.2,3.9,82.6,3.0
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Indigenous inner regional,,758,89.2,676,457.7,6.7,70.8,4.9,13.5,26.0,48.2,7.4,2.0,55.6,4.3,81.6,3.5
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Indigenous outer regional,,242,89.3,216,447.6,12.4,68.9,6.2,16.0,27.7,45.0,5.2,3.2,50.2,8.7,77.9,7.3
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Indigenous remote,n.p.,,,,,,,,,,,,,,,,
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Indigenous very remote,-,,,,,,,,,,,,,,,,
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"64,411",96.9,"62,391",507.6,2.1,70.2,2.3,4.0,14.2,55.0,24.5,1.0,79.5,0.9,93.7,0.5
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"14,628",95.3,"13,936",490.0,3.0,68.4,1.8,6.1,18.6,57.1,16.5,1.3,73.5,1.6,92.1,0.8
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,656",95.0,"2,522",485.1,4.0,66.0,2.2,5.9,21.0,57.0,14.0,1.7,71.0,2.7,91.9,1.7
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Non-Indigenous remote,n.p.,,,,,,,,,,,,,,,,
2025,5,Reading,Victoria,Indigeneity by ABS remoteness,Non-Indigenous very remote,-,,,,,,,,,,,,,,,,
2025,5,Reading,Queensland,All,All,,"70,354",93.2,"65,593",481.7,2.5,76.3,1.2,9.7,20.5,52.4,16.2,0.9,68.6,1.2,89.1,0.7
2025,5,Reading,Queensland,Gender,Male,,"36,137",92.3,"33,359",476.4,3.0,79.1,1.5,11.6,21.5,49.9,15.4,1.1,65.3,1.5,86.8,0.9
2025,5,Reading,Queensland,Gender,Female,,"34,212",94.2,"32,229",487.4,2.5,72.9,0.8,7.6,19.5,55.1,17.0,1.0,72.1,1.2,91.6,0.6
2025,5,Reading,Queensland,Indigeneity,Indigenous,,"6,897",86.9,"5,993",424.7,6.2,80.4,1.7,28.7,29.7,35.1,4.8,1.6,40.0,2.9,69.6,2.5
2025,5,Reading,Queensland,Indigeneity,Non-Indigenous,,"62,562",94.1,"58,842",488.3,2.3,73.1,1.1,7.5,19.5,54.4,17.5,1.0,71.9,1.1,91.4,0.5
2025,5,Reading,Queensland,ABS remoteness,Major cities,,"45,796",94.1,"43,106",492.1,3.2,74.0,1.2,7.1,18.3,54.1,19.3,1.3,73.4,1.4,91.7,0.7
2025,5,Reading,Queensland,ABS remoteness,Inner regional,,"13,289",91.7,"12,188",468.5,3.7,73.6,1.2,11.9,24.4,51.4,11.1,1.1,62.5,2.0,86.9,1.2
2025,5,Reading,Queensland,ABS remoteness,Outer regional,,"9,521",92.3,"8,792",463.3,5.1,75.9,1.1,14.0,24.5,50.1,10.3,1.3,60.4,2.8,84.9,2.0
2025,5,Reading,Queensland,ABS remoteness,Remote,,931,89.2,830,427.5,17.5,85.9,0.9,29.6,27.3,36.1,6.1,3.0,42.3,8.2,69.6,8.8
2025,5,Reading,Queensland,ABS remoteness,Very remote,,804,82.6,664,394.4,16.6,86.7,1.2,44.4,26.7,24.6,3.1,1.8,27.6,6.8,54.4,8.9
2025,5,Reading,Queensland,Language background,Non-LBOTE,,"56,985",92.8,"52,871",480.8,2.2,74.1,1.1,9.2,21.0,53.6,15.1,0.8,68.7,1.1,89.7,0.6
2025,5,Reading,Queensland,Language background,LBOTE,,"12,654",95.7,"12,107",487.6,5.9,85.0,1.8,11.1,18.0,47.9,21.3,2.3,69.2,2.5,87.1,1.5
2025,5,Reading,Queensland,Parental education,Parental education: bachelor,,"29,011",96.1,"27,875",514.9,2.2,66.9,0.7,2.9,11.9,57.1,27.4,1.3,84.5,0.8,96.4,0.4
2025,5,Reading,Queensland,Parental education,Parental education: diploma,,"10,359",93.2,"9,654",474.0,1.9,67.5,0.8,8.7,24.1,55.9,10.6,0.7,66.4,1.3,90.5,0.8
2025,5,Reading,Queensland,Parental education,Parental education: certificate,,"18,998",92.1,"17,505",456.4,1.8,69.7,1.0,13.7,28.2,50.5,6.6,0.4,57.1,1.2,85.3,0.8
2025,5,Reading,Queensland,Parental education,Parental education: Year 12,,"3,891",90.5,"3,521",446.0,3.3,76.0,2.4,19.1,27.3,45.3,5.9,0.9,51.2,2.1,78.5,1.7
2025,5,Reading,Queensland,Parental education,Parental education: Year 11,,"3,488",87.0,"3,033",415.2,4.0,74.1,2.7,30.0,33.4,31.8,2.1,0.6,33.9,2.1,67.3,2.3
2025,5,Reading,Queensland,Parental education,Parental education: not stated,,"4,607",86.9,"4,005",473.8,10.8,86.0,3.8,14.2,19.9,45.4,16.7,3.9,62.1,5.0,82.0,3.5
2025,5,Reading,Queensland,Parental occupation,Senior managers and professionals,,"20,063",95.9,"19,234",513.5,2.4,68.0,0.5,3.3,12.3,56.8,27.1,1.4,83.9,0.9,96.1,0.4
2025,5,Reading,Queensland,Parental occupation,Other managers and associate professionals,,"13,712",94.6,"12,977",495.1,2.2,68.7,0.6,5.3,17.5,58.0,18.5,1.1,76.5,1.1,94.0,0.6
2025,5,Reading,Queensland,Parental occupation,"Skilled trades, clerical and sales",,"15,552",93.6,"14,558",468.3,2.0,69.6,0.8,10.2,25.9,53.3,9.8,0.8,63.1,1.2,89.0,0.7
2025,5,Reading,Queensland,Parental occupation,"Unskilled manual, office & sales",,"7,539",91.9,"6,932",452.0,2.6,72.3,1.9,16.0,28.4,47.1,6.6,0.8,53.7,1.7,82.1,1.2
2025,5,Reading,Queensland,Parental occupation,Not in paid work for 12 months,,"3,738",86.0,"3,214",429.0,4.0,79.8,2.8,26.2,29.6,36.4,5.1,1.0,41.4,2.4,71.1,2.1
2025,5,Reading,Queensland,Parental occupation,Parental occupation not stated/unknown,,"9,750",89.0,"8,678",461.0,6.5,83.2,2.8,16.7,23.6,44.6,12.3,2.2,56.9,3.0,80.5,2.1
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Indigenous major cities,,"2,585",87.9,"2,272",447.5,10.8,77.4,1.8,19.1,28.2,43.1,7.8,4.0,50.9,5.1,79.1,3.0
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Indigenous inner regional,,"1,693",87.4,"1,479",431.3,5.6,74.5,1.8,24.3,31.8,37.9,4.1,1.2,42.0,3.4,73.8,3.1
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Indigenous outer regional,,"1,782",87.9,"1,567",413.9,8.2,76.4,1.3,32.4,31.8,31.7,2.8,1.0,34.5,4.2,66.3,4.5
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Indigenous remote,,360,84.2,303,375.4,17.8,76.9,1.4,54.6,25.9,16.1,2.0,1.7,18.1,6.7,44.0,10.4
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Indigenous very remote,,477,78.0,372,355.8,14.2,71.4,1.5,63.3,25.0,9.8,0.5,1.3,10.2,4.1,35.3,8.5
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"42,714",94.6,"40,399",495.0,3.0,72.8,1.2,6.3,17.7,54.8,20.1,1.3,74.8,1.4,92.5,0.7
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"11,425",92.5,"10,566",474.1,3.5,71.9,1.1,10.0,23.2,53.5,12.1,1.2,65.7,1.9,88.9,1.1
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"7,578",93.7,"7,099",475.2,3.9,70.8,1.0,9.5,22.8,54.5,12.2,1.4,66.7,2.3,89.5,1.4
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Non-Indigenous remote,,540,92.8,501,463.7,9.7,71.5,0.6,12.0,28.5,50.0,9.0,4.0,59.0,6.2,87.5,4.4
2025,5,Reading,Queensland,Indigeneity by ABS remoteness,Non-Indigenous very remote,,305,90.8,277,453.8,10.7,74.1,1.0,15.3,29.0,47.7,7.1,3.2,54.8,6.7,83.7,5.4
2025,5,Reading,South Australia,All,All,,"21,557",95.6,"20,599",484.3,3.2,71.8,2.6,7.7,20.1,54.4,15.1,1.2,69.6,1.7,89.7,1.0
2025,5,Reading,South Australia,Gender,Male,,"11,039",95.2,"10,506",479.0,3.7,73.7,3.4,9.1,21.3,52.2,14.0,1.4,66.1,2.0,87.4,1.3
2025,5,Reading,South Australia,Gender,Female,,"10,517",96.0,"10,092",489.8,3.3,69.4,1.8,6.2,18.9,56.8,16.3,1.4,73.2,1.8,92.0,1.0
2025,5,Reading,South Australia,Indigeneity,Indigenous,,"1,241",88.2,"1,095",424.0,6.2,76.9,6.0,25.9,31.7,32.6,3.9,1.3,36.5,4.1,68.2,3.7
2025,5,Reading,South Australia,Indigeneity,Non-Indigenous,,"20,043",96.1,"19,253",488.0,3.1,69.7,2.4,6.5,19.4,55.9,15.8,1.2,71.7,1.6,91.1,0.9
2025,5,Reading,South Australia,ABS remoteness,Major cities,,"16,728",95.8,"16,023",490.1,3.7,70.4,2.7,6.3,18.6,55.6,16.8,1.5,72.4,2.0,91.0,1.1
2025,5,Reading,South Australia,ABS remoteness,Inner regional,,"1,828",95.2,"1,741",474.3,7.8,71.0,1.9,9.8,23.5,53.4,11.5,2.4,64.9,4.7,88.4,2.4
2025,5,Reading,South Australia,ABS remoteness,Outer regional,,"2,303",95.5,"2,200",458.5,5.7,71.4,2.9,13.7,26.6,49.3,7.5,1.3,56.8,3.6,83.4,2.8
2025,5,Reading,South Australia,ABS remoteness,Remote,,512,95.9,491,470.8,10.2,69.8,1.8,9.4,26.0,51.9,10.9,3.6,62.9,6.8,88.8,4.2
2025,5,Reading,South Australia,ABS remoteness,Very remote,,181,76.8,139,413.4,30.8,97.0,3.3,31.4,26.6,33.1,5.5,4.5,38.7,12.4,65.3,13.9
2025,5,Reading,South Australia,Language background,Non-LBOTE,,"15,766",95.5,"15,051",482.3,2.9,70.2,2.0,7.8,20.9,55.4,14.0,1.0,69.4,1.7,90.3,0.9
2025,5,Reading,South Australia,Language background,LBOTE,,"5,593",96.0,"5,368",490.9,5.6,75.7,4.3,7.4,17.8,52.1,18.4,2.4,70.5,2.9,88.3,1.9
2025,5,Reading,South Australia,Parental education,Parental education: bachelor,,"9,929",96.8,"9,616",511.4,2.7,64.1,1.5,2.4,12.7,59.2,24.2,1.6,83.4,1.3,96.1,0.7
2025,5,Reading,South Australia,Parental education,Parental education: diploma,,"2,744",96.2,"2,640",477.5,3.2,64.7,2.0,6.8,23.3,57.2,10.6,1.3,67.9,2.4,91.2,1.2
2025,5,Reading,South Australia,Parental education,Parental education: certificate,,"5,289",94.7,"5,009",460.1,2.5,66.3,2.6,11.8,27.0,52.5,6.1,0.8,58.6,1.7,85.6,1.4
2025,5,Reading,South Australia,Parental education,Parental education: Year 12,,"1,217",95.6,"1,163",460.5,5.0,70.1,4.2,12.3,25.2,51.2,7.1,1.7,58.3,3.8,83.5,2.5
2025,5,Reading,South Australia,Parental education,Parental education: Year 11,,"1,476",93.2,"1,375",429.1,5.1,70.5,7.5,22.0,32.9,34.6,3.0,1.0,37.6,3.3,70.5,3.2
2025,5,Reading,South Australia,Parental education,Parental education: not stated,,902,88.2,796,460.9,15.1,85.4,6.9,15.1,23.4,42.1,12.5,4.9,54.6,7.1,78.0,5.0
2025,5,Reading,South Australia,Parental occupation,Senior managers and professionals,,"6,670",96.7,"6,452",512.1,3.1,65.0,0.8,2.6,12.5,58.9,25.2,1.9,84.0,1.4,96.6,0.6
2025,5,Reading,South Australia,Parental occupation,Other managers and associate professionals,,"4,928",96.4,"4,751",490.8,3.0,66.0,1.5,5.2,18.5,59.5,15.3,1.5,74.8,1.7,93.3,1.0
2025,5,Reading,South Australia,Parental occupation,"Skilled trades, clerical and sales",,"3,828",95.7,"3,662",474.4,3.0,66.8,1.8,8.0,24.2,55.6,10.4,1.3,66.0,1.9,90.2,1.2
2025,5,Reading,South Australia,Parental occupation,"Unskilled manual, office & sales",,"2,787",95.8,"2,671",461.5,3.5,68.5,3.0,11.9,27.0,50.6,7.6,1.4,58.2,2.3,85.1,1.7
2025,5,Reading,South Australia,Parental occupation,Not in paid work for 12 months,,"1,196",92.8,"1,110",441.5,5.3,73.1,7.4,18.4,29.9,39.3,4.9,1.4,44.2,3.5,74.1,3.3
2025,5,Reading,South Australia,Parental occupation,Parental occupation not stated/unknown,,"2,148",90.9,"1,953",448.7,8.2,79.2,9.0,17.5,25.6,40.5,7.5,2.6,48.0,4.3,73.5,3.4
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Indigenous major cities,,699,89.0,622,430.1,6.9,73.9,6.2,23.4,32.1,33.7,4.6,1.8,38.3,5.7,70.4,4.1
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,105,93.3,98,439.2,19.2,81.8,1.9,23.8,25.3,41.7,7.2,5.8,49.0,11.4,74.3,11.8
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,292,92.5,270,420.7,11.6,70.8,7.9,25.7,33.5,30.8,2.1,1.8,32.9,7.3,66.4,8.0
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Indigenous remote,,49,91.8,45,427.7,19.1,64.7,0.0,22.4,38.4,38.4,0.8,3.5,39.2,18.9,77.6,14.2
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Indigenous very remote,,96,62.5,60,369.5,34.9,93.0,6.3,48.3,26.5,17.1,1.9,3.4,19.0,11.3,45.4,16.2
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"15,823",96.1,"15,208",492.8,3.5,68.9,2.5,5.5,18.0,56.7,17.3,1.5,74.0,1.8,92.0,1.0
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"1,692",95.4,"1,615",476.5,7.7,69.9,1.9,8.9,23.3,54.1,11.8,2.5,65.9,4.7,89.2,2.2
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,992",96.1,"1,914",463.7,5.3,70.0,2.2,12.0,25.4,52.2,8.2,1.5,60.4,3.5,85.8,2.4
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,454,96.5,438,475.6,9.7,69.1,1.8,8.1,24.8,53.2,12.2,3.8,65.3,7.1,90.1,4.0
2025,5,Reading,South Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,79,94.9,75,469.8,15.1,68.8,0.0,7.8,26.8,54.9,10.4,8.2,65.3,10.7,92.2,6.8
2025,5,Reading,Western Australia,All,All,,"36,904",96.7,"35,683",484.0,2.6,76.2,1.5,9.2,19.2,53.2,16.8,1.0,70.0,1.3,89.3,0.8
2025,5,Reading,Western Australia,Gender,Male,,"19,066",96.3,"18,360",478.5,2.9,78.8,2.0,11.0,20.3,50.9,15.8,1.1,66.6,1.5,87.0,1.0
2025,5,Reading,Western Australia,Gender,Female,,"17,831",97.1,"17,317",489.9,2.7,72.8,0.9,7.3,18.1,55.8,17.9,1.2,73.7,1.3,91.8,0.7
2025,5,Reading,Western Australia,Indigeneity,Indigenous,,"2,709",85.3,"2,312",401.5,5.4,82.2,2.3,38.7,28.6,28.1,2.3,0.7,30.4,2.6,59.0,3.0
2025,5,Reading,Western Australia,Indigeneity,Non-Indigenous,,"33,754",97.6,"32,959",490.8,2.3,71.5,1.4,6.8,18.4,55.4,18.0,1.0,73.4,1.1,91.8,0.6
2025,5,Reading,Western Australia,ABS remoteness,Major cities,,"29,028",97.5,"28,290",491.6,2.8,72.9,1.6,7.0,18.1,54.6,18.7,1.2,73.3,1.4,91.4,0.7
2025,5,Reading,Western Australia,ABS remoteness,Inner regional,,"3,136",96.8,"3,037",469.0,5.9,72.7,1.2,11.6,23.8,52.5,11.0,1.9,63.5,3.4,87.2,2.2
2025,5,Reading,Western Australia,ABS remoteness,Outer regional,,"2,495",95.2,"2,375",460.1,7.1,76.6,1.1,14.8,24.6,49.8,9.7,1.6,59.4,3.8,84.0,2.8
2025,5,Reading,Western Australia,ABS remoteness,Remote,,"1,346",94.4,"1,271",455.7,12.7,82.0,1.4,17.7,23.4,48.0,9.6,2.9,57.6,6.9,80.9,4.8
2025,5,Reading,Western Australia,ABS remoteness,Very remote,,856,77.9,667,395.5,17.0,94.0,0.6,46.1,20.3,29.1,4.0,2.2,33.0,7.3,53.4,8.1
2025,5,Reading,Western Australia,Language background,Non-LBOTE,^,"18,460",97.1,"17,917",483.9,2.5,71.9,1.2,8.2,19.9,55.4,15.4,1.0,70.8,1.3,90.6,0.7
2025,5,Reading,Western Australia,Language background,LBOTE,^,"12,213",96.5,"11,783",487.8,4.3,81.1,2.1,9.8,17.2,51.3,19.6,1.7,70.9,2.0,88.1,1.3
2025,5,Reading,Western Australia,Parental education,Parental education: bachelor,,"17,165",98.6,"16,917",514.1,2.1,65.8,1.2,2.9,11.9,57.3,26.8,1.3,84.0,0.9,95.9,0.5
2025,5,Reading,Western Australia,Parental education,Parental education: diploma,,"4,820",97.4,"4,695",477.1,2.5,67.2,1.1,7.9,22.4,57.5,11.1,1.1,68.6,1.8,91.0,1.0
2025,5,Reading,Western Australia,Parental education,Parental education: certificate,,"8,514",96.4,"8,205",462.6,2.1,69.0,1.3,11.8,26.1,53.3,7.6,0.7,60.8,1.4,86.9,1.0
2025,5,Reading,Western Australia,Parental education,Parental education: Year 12,,"2,017",94.8,"1,912",456.2,4.1,75.8,2.3,15.2,26.5,47.6,8.4,1.6,56.0,2.5,82.5,2.3
2025,5,Reading,Western Australia,Parental education,Parental education: Year 11,,"2,209",90.1,"1,990",417.0,4.7,78.1,2.6,30.4,31.0,33.0,3.1,0.8,36.0,2.6,67.0,2.6
2025,5,Reading,Western Australia,Parental education,Parental education: not stated,,"2,179",90.1,"1,964",437.9,8.4,88.4,2.9,25.3,25.1,38.0,8.7,2.2,46.7,3.9,71.8,3.6
2025,5,Reading,Western Australia,Parental occupation,Senior managers and professionals,,"11,910",98.5,"11,731",514.1,2.4,66.8,1.0,3.1,12.1,56.7,27.2,1.4,83.9,1.1,95.9,0.5
2025,5,Reading,Western Australia,Parental occupation,Other managers and associate professionals,,"7,525",97.9,"7,370",493.9,2.4,68.2,0.9,5.6,17.1,58.6,17.8,1.3,76.4,1.4,93.5,0.7
2025,5,Reading,Western Australia,Parental occupation,"Skilled trades, clerical and sales",,"7,446",97.1,"7,228",472.6,2.4,69.1,1.5,9.3,24.0,54.4,10.8,1.1,65.2,1.5,89.2,1.0
2025,5,Reading,Western Australia,Parental occupation,"Unskilled manual, office & sales",,"4,344",96.3,"4,183",462.4,3.4,73.2,1.9,12.8,25.5,50.9,8.9,1.3,59.8,2.0,85.2,1.4
2025,5,Reading,Western Australia,Parental occupation,Not in paid work for 12 months,,"2,156",90.0,"1,940",429.2,5.8,83.5,3.6,26.9,27.5,36.5,5.6,1.4,42.1,3.0,69.6,2.8
2025,5,Reading,Western Australia,Parental occupation,Parental occupation not stated/unknown,,"3,523",91.7,"3,231",443.7,6.1,85.4,2.5,22.4,25.5,40.8,8.9,1.7,49.6,2.9,75.1,2.6
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous major cities,,"1,307",90.4,"1,182",422.0,5.3,73.9,2.4,27.6,32.3,34.9,2.9,1.5,37.8,3.6,70.1,3.4
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,206,94.7,195,418.6,13.9,78.6,1.9,31.0,30.2,33.7,3.2,3.2,36.9,8.7,67.1,6.9
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,386,87.8,339,396.8,15.2,79.8,2.8,41.1,27.5,27.3,1.3,1.3,28.6,7.0,56.1,8.2
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous remote,,329,84.2,277,394.0,14.0,87.7,3.6,43.2,26.1,23.8,3.2,3.2,27.1,7.7,53.1,6.6
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous very remote,,480,66.3,318,347.5,11.1,76.8,1.0,67.5,20.4,10.6,0.5,0.7,11.1,3.7,31.5,6.5
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"27,432",97.8,"26,835",495.1,2.6,71.1,1.5,6.0,17.3,55.7,19.5,1.2,75.2,1.3,92.5,0.7
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"2,896",97.0,"2,810",472.8,5.5,70.8,1.1,10.1,23.2,54.0,11.5,2.0,65.6,3.3,88.7,2.0
2025,5,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,082",96.5,"2,010",471.7,5.0,70.1,0.8,10.0,24.0,53.9,11.3,1.7,65.2,3.1,89.2,1.7
