year,state_letter,state_short,affiliation,sex,cohort,arr_indigenous,arr_non_indigenous,arr_all,state_name,state_code
2020,b,Vic,All affiliations,Persons,Year 7/8 - Year 11,89.9,98.6,98.4,Victoria,2
2020,b,Vic,All affiliations,Persons,Year 7/8 - Year 12,67.3,87.9,87.6,Victoria,2
2020,b,Vic,All affiliations,Persons,Year 10 - Year 12,66.8,84.2,83.9,Victoria,2
2020,c,Qld,Government,Male,Year 7/8 - Year 9,99.0,100.0,100.0,Queensland,3
2020,c,Qld,Government,Male,Year 7/8 - Year 10,93.7,99.6,99.0,Queensland,3
2020,c,Qld,Government,Male,Year 7/8 - Year 11,74.7,88.8,87.4,Queensland,3
2020,c,Qld,Government,Male,Year 7/8 - Year 12,54.6,77.8,75.4,Queensland,3
2020,c,Qld,Government,Male,Year 10 - Year 12,60.5,77.1,75.6,Queensland,3
2020,c,Qld,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Government,Female,Year 7/8 - Year 10,96.3,100.0,100.0,Queensland,3
2020,c,Qld,Government,Female,Year 7/8 - Year 11,79.4,97.1,95.3,Queensland,3
2020,c,Qld,Government,Female,Year 7/8 - Year 12,65.6,88.1,85.7,Queensland,3
2020,c,Qld,Government,Female,Year 10 - Year 12,69.1,82.9,81.6,Queensland,3
2020,c,Qld,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Government,Persons,Year 7/8 - Year 10,95.0,100.0,100.0,Queensland,3
2020,c,Qld,Government,Persons,Year 7/8 - Year 11,77.0,92.8,91.2,Queensland,3
2020,c,Qld,Government,Persons,Year 7/8 - Year 12,60.0,82.8,80.4,Queensland,3
2020,c,Qld,Government,Persons,Year 10 - Year 12,64.9,79.9,78.5,Queensland,3
2020,c,Qld,Non-Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Male,Year 7/8 - Year 12,86.7,92.6,92.4,Queensland,3
2020,c,Qld,Non-Government,Male,Year 10 - Year 12,75.5,91.1,90.4,Queensland,3
2020,c,Qld,Non-Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Female,Year 7/8 - Year 11,100.0,99.7,100.0,Queensland,3
2020,c,Qld,Non-Government,Female,Year 7/8 - Year 12,100.0,93.6,93.9,Queensland,3
2020,c,Qld,Non-Government,Female,Year 10 - Year 12,84.6,94.2,93.8,Queensland,3
2020,c,Qld,Non-Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Non-Government,Persons,Year 7/8 - Year 12,93.6,93.1,93.1,Queensland,3
2020,c,Qld,Non-Government,Persons,Year 10 - Year 12,79.9,92.6,92.1,Queensland,3
2020,c,Qld,Catholic,Male,Year 7/8 - Year 9,100.0,99.6,99.8,Queensland,3
2020,c,Qld,Catholic,Male,Year 7/8 - Year 10,99.7,96.7,96.8,Queensland,3
2020,c,Qld,Catholic,Male,Year 7/8 - Year 11,95.6,91.1,91.3,Queensland,3
2020,c,Qld,Catholic,Male,Year 7/8 - Year 12,81.7,87.6,87.3,Queensland,3
2020,c,Qld,Catholic,Male,Year 10 - Year 12,72.5,90.6,89.6,Queensland,3
2020,c,Qld,Catholic,Female,Year 7/8 - Year 9,94.9,99.2,99.0,Queensland,3
2020,c,Qld,Catholic,Female,Year 7/8 - Year 10,100.0,96.1,96.4,Queensland,3
2020,c,Qld,Catholic,Female,Year 7/8 - Year 11,100.0,93.9,94.6,Queensland,3
2020,c,Qld,Catholic,Female,Year 7/8 - Year 12,100.0,89.5,90.1,Queensland,3
2020,c,Qld,Catholic,Female,Year 10 - Year 12,84.3,94.9,94.3,Queensland,3
2020,c,Qld,Catholic,Persons,Year 7/8 - Year 9,98.4,99.4,99.4,Queensland,3
2020,c,Qld,Catholic,Persons,Year 7/8 - Year 10,100.0,96.4,96.6,Queensland,3
2020,c,Qld,Catholic,Persons,Year 7/8 - Year 11,100.0,92.4,92.9,Queensland,3
2020,c,Qld,Catholic,Persons,Year 7/8 - Year 12,91.4,88.5,88.7,Queensland,3
2020,c,Qld,Catholic,Persons,Year 10 - Year 12,78.0,92.6,91.9,Queensland,3
2020,c,Qld,Independent,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Male,Year 7/8 - Year 12,94.5,98.5,98.3,Queensland,3
2020,c,Qld,Independent,Male,Year 10 - Year 12,79.9,91.7,91.3,Queensland,3
2020,c,Qld,Independent,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Female,Year 7/8 - Year 12,98.5,98.1,98.1,Queensland,3
2020,c,Qld,Independent,Female,Year 10 - Year 12,85.0,93.6,93.2,Queensland,3
2020,c,Qld,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Queensland,3
2020,c,Qld,Independent,Persons,Year 7/8 - Year 12,96.6,98.3,98.2,Queensland,3
2020,c,Qld,Independent,Persons,Year 10 - Year 12,82.5,92.6,92.2,Queensland,3
2020,c,Qld,All affiliations,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Male,Year 7/8 - Year 10,98.0,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Male,Year 7/8 - Year 11,81.9,94.2,93.3,Queensland,3
2020,c,Qld,All affiliations,Male,Year 7/8 - Year 12,61.0,83.6,81.9,Queensland,3
2020,c,Qld,All affiliations,Male,Year 10 - Year 12,64.1,82.6,81.3,Queensland,3
2020,c,Qld,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Female,Year 7/8 - Year 10,99.1,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Female,Year 7/8 - Year 11,87.4,98.1,97.3,Queensland,3
2020,c,Qld,All affiliations,Female,Year 7/8 - Year 12,72.4,90.3,88.9,Queensland,3
2020,c,Qld,All affiliations,Female,Year 10 - Year 12,72.7,87.3,86.2,Queensland,3
2020,c,Qld,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Persons,Year 7/8 - Year 10,98.5,100.0,100.0,Queensland,3
2020,c,Qld,All affiliations,Persons,Year 7/8 - Year 11,84.6,96.1,95.2,Queensland,3
2020,c,Qld,All affiliations,Persons,Year 7/8 - Year 12,66.5,86.9,85.3,Queensland,3
2020,c,Qld,All affiliations,Persons,Year 10 - Year 12,68.4,84.9,83.7,Queensland,3
2020,d,SA,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Male,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Male,Year 7/8 - Year 12,66.4,86.0,84.7,South Australia,4
2020,d,SA,Government,Male,Year 10 - Year 12,63.1,81.0,79.8,South Australia,4
2020,d,SA,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Female,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Female,Year 7/8 - Year 12,84.5,98.5,97.5,South Australia,4
2020,d,SA,Government,Female,Year 10 - Year 12,82.9,91.3,90.8,South Australia,4
2020,d,SA,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Government,Persons,Year 7/8 - Year 12,75.2,91.9,90.8,South Australia,4
2020,d,SA,Government,Persons,Year 10 - Year 12,72.6,86.0,85.1,South Australia,4
2020,d,SA,Non-Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Male,Year 7/8 - Year 10,83.3,99.3,99.0,South Australia,4
2020,d,SA,Non-Government,Male,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Male,Year 7/8 - Year 12,68.8,92.1,91.7,South Australia,4
2020,d,SA,Non-Government,Male,Year 10 - Year 12,72.1,91.9,91.6,South Australia,4
2020,d,SA,Non-Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Female,Year 7/8 - Year 11,98.1,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Female,Year 7/8 - Year 12,71.6,99.3,98.9,South Australia,4
2020,d,SA,Non-Government,Female,Year 10 - Year 12,84.2,96.3,96.1,South Australia,4
2020,d,SA,Non-Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Persons,Year 7/8 - Year 10,92.2,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Non-Government,Persons,Year 7/8 - Year 12,70.2,95.8,95.3,South Australia,4
2020,d,SA,Non-Government,Persons,Year 10 - Year 12,78.0,94.1,93.9,South Australia,4
2020,d,SA,Catholic,Male,Year 7/8 - Year 9,100.0,99.6,99.6,South Australia,4
2020,d,SA,Catholic,Male,Year 7/8 - Year 10,91.7,97.4,97.3,South Australia,4
2020,d,SA,Catholic,Male,Year 7/8 - Year 11,100.0,99.6,99.8,South Australia,4
2020,d,SA,Catholic,Male,Year 7/8 - Year 12,80.0,86.8,86.7,South Australia,4
2020,d,SA,Catholic,Male,Year 10 - Year 12,66.7,88.7,88.2,South Australia,4
2020,d,SA,Catholic,Female,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Catholic,Female,Year 7/8 - Year 10,100.0,98.5,98.7,South Australia,4
2020,d,SA,Catholic,Female,Year 7/8 - Year 11,92.0,96.0,96.0,South Australia,4
2020,d,SA,Catholic,Female,Year 7/8 - Year 12,76.9,90.7,90.6,South Australia,4
2020,d,SA,Catholic,Female,Year 10 - Year 12,83.3,93.3,93.1,South Australia,4
2020,d,SA,Catholic,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Catholic,Persons,Year 7/8 - Year 10,100.0,97.9,98.0,South Australia,4
2020,d,SA,Catholic,Persons,Year 7/8 - Year 11,100.0,97.8,97.9,South Australia,4
2020,d,SA,Catholic,Persons,Year 7/8 - Year 12,78.6,88.8,88.7,South Australia,4
2020,d,SA,Catholic,Persons,Year 10 - Year 12,73.3,91.0,90.7,South Australia,4
2020,d,SA,Independent,Male,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Male,Year 7/8 - Year 10,76.7,100.0,100.0,South Australia,4
2020,d,SA,Independent,Male,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Male,Year 7/8 - Year 12,58.8,96.9,96.3,South Australia,4
2020,d,SA,Independent,Male,Year 10 - Year 12,80.0,94.8,94.6,South Australia,4
2020,d,SA,Independent,Female,Year 7/8 - Year 9,100.0,99.9,99.9,South Australia,4
2020,d,SA,Independent,Female,Year 7/8 - Year 10,87.5,100.0,100.0,South Australia,4
2020,d,SA,Independent,Female,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Female,Year 7/8 - Year 12,68.3,100.0,100.0,South Australia,4
2020,d,SA,Independent,Female,Year 10 - Year 12,84.8,98.9,98.7,South Australia,4
2020,d,SA,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Persons,Year 7/8 - Year 10,82.3,100.0,100.0,South Australia,4
2020,d,SA,Independent,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Persons,Year 7/8 - Year 12,64.0,100.0,100.0,South Australia,4
2020,d,SA,Independent,Persons,Year 10 - Year 12,82.8,96.9,96.7,South Australia,4
2020,d,SA,All affiliations,Male,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Male,Year 7/8 - Year 10,99.8,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Male,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Male,Year 7/8 - Year 12,66.7,88.5,87.5,South Australia,4
2020,d,SA,All affiliations,Male,Year 10 - Year 12,64.3,85.3,84.3,South Australia,4
2020,d,SA,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Female,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Female,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Female,Year 7/8 - Year 12,82.5,98.9,98.1,South Australia,4
2020,d,SA,All affiliations,Female,Year 10 - Year 12,83.1,93.4,93.0,South Australia,4
2020,d,SA,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2020,d,SA,All affiliations,Persons,Year 7/8 - Year 12,74.5,93.6,92.7,South Australia,4
2020,d,SA,All affiliations,Persons,Year 10 - Year 12,73.3,89.3,88.6,South Australia,4
2020,e,WA,Government,Male,Year 7/8 - Year 9,92.8,99.8,99.1,Western Australia,5
2020,e,WA,Government,Male,Year 7/8 - Year 10,85.7,100.0,99.0,Western Australia,5
2020,e,WA,Government,Male,Year 7/8 - Year 11,65.9,100.0,97.5,Western Australia,5
2020,e,WA,Government,Male,Year 7/8 - Year 12,47.1,82.6,79.3,Western Australia,5
2020,e,WA,Government,Male,Year 10 - Year 12,57.8,82.2,80.3,Western Australia,5
2020,e,WA,Government,Female,Year 7/8 - Year 9,91.6,99.3,98.6,Western Australia,5
2020,e,WA,Government,Female,Year 7/8 - Year 10,80.4,98.3,96.6,Western Australia,5
2020,e,WA,Government,Female,Year 7/8 - Year 11,68.5,100.0,97.6,Western Australia,5
2020,e,WA,Government,Female,Year 7/8 - Year 12,46.7,90.8,86.5,Western Australia,5
2020,e,WA,Government,Female,Year 10 - Year 12,57.4,91.0,88.3,Western Australia,5
2020,e,WA,Government,Persons,Year 7/8 - Year 9,92.3,99.6,98.9,Western Australia,5
2020,e,WA,Government,Persons,Year 7/8 - Year 10,83.1,99.4,97.9,Western Australia,5
2020,e,WA,Government,Persons,Year 7/8 - Year 11,67.2,100.0,97.5,Western Australia,5
2020,e,WA,Government,Persons,Year 7/8 - Year 12,46.9,86.6,82.8,Western Australia,5
2020,e,WA,Government,Persons,Year 10 - Year 12,57.6,86.4,84.2,Western Australia,5
2020,e,WA,Non-Government,Male,Year 7/8 - Year 9,98.6,99.2,99.2,Western Australia,5
2020,e,WA,Non-Government,Male,Year 7/8 - Year 10,100.0,97.0,97.4,Western Australia,5
2020,e,WA,Non-Government,Male,Year 7/8 - Year 11,100.0,90.7,91.5,Western Australia,5
2020,e,WA,Non-Government,Male,Year 7/8 - Year 12,86.8,81.8,81.9,Western Australia,5
2020,e,WA,Non-Government,Male,Year 10 - Year 12,69.3,85.5,85.0,Western Australia,5
2020,e,WA,Non-Government,Female,Year 7/8 - Year 9,100.0,99.9,100.0,Western Australia,5
2020,e,WA,Non-Government,Female,Year 7/8 - Year 10,100.0,99.6,100.0,Western Australia,5
2020,e,WA,Non-Government,Female,Year 7/8 - Year 11,100.0,93.6,94.5,Western Australia,5
2020,e,WA,Non-Government,Female,Year 7/8 - Year 12,100.0,88.4,89.0,Western Australia,5
2020,e,WA,Non-Government,Female,Year 10 - Year 12,92.1,91.1,91.2,Western Australia,5
2020,e,WA,Non-Government,Persons,Year 7/8 - Year 9,100.0,99.5,99.7,Western Australia,5
2020,e,WA,Non-Government,Persons,Year 7/8 - Year 10,100.0,98.3,98.8,Western Australia,5
2020,e,WA,Non-Government,Persons,Year 7/8 - Year 11,100.0,92.1,93.0,Western Australia,5
2020,e,WA,Non-Government,Persons,Year 7/8 - Year 12,98.8,85.1,85.4,Western Australia,5
2020,e,WA,Non-Government,Persons,Year 10 - Year 12,81.2,88.3,88.1,Western Australia,5
2020,e,WA,Catholic,Male,Year 7/8 - Year 9,99.2,98.0,98.0,Western Australia,5
2020,e,WA,Catholic,Male,Year 7/8 - Year 10,90.2,93.5,93.3,Western Australia,5
2020,e,WA,Catholic,Male,Year 7/8 - Year 11,87.4,84.9,85.0,Western Australia,5
2020,e,WA,Catholic,Male,Year 7/8 - Year 12,56.7,79.2,78.4,Western Australia,5
2020,e,WA,Catholic,Male,Year 10 - Year 12,64.1,83.9,83.3,Western Australia,5
2020,e,WA,Catholic,Female,Year 7/8 - Year 9,97.7,96.6,96.6,Western Australia,5
2020,e,WA,Catholic,Female,Year 7/8 - Year 10,97.0,95.9,95.9,Western Australia,5
2020,e,WA,Catholic,Female,Year 7/8 - Year 11,83.2,85.9,85.8,Western Australia,5
2020,e,WA,Catholic,Female,Year 7/8 - Year 12,68.3,85.6,84.9,Western Australia,5
2020,e,WA,Catholic,Female,Year 10 - Year 12,74.8,90.8,90.1,Western Australia,5
2020,e,WA,Catholic,Persons,Year 7/8 - Year 9,98.4,97.3,97.3,Western Australia,5
2020,e,WA,Catholic,Persons,Year 7/8 - Year 10,93.8,94.6,94.6,Western Australia,5
2020,e,WA,Catholic,Persons,Year 7/8 - Year 11,85.0,85.4,85.4,Western Australia,5
2020,e,WA,Catholic,Persons,Year 7/8 - Year 12,63.0,82.4,81.7,Western Australia,5
2020,e,WA,Catholic,Persons,Year 10 - Year 12,70.0,87.3,86.7,Western Australia,5
2020,e,WA,Independent,Male,Year 7/8 - Year 9,97.9,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Male,Year 7/8 - Year 11,100.0,96.0,97.6,Western Australia,5
2020,e,WA,Independent,Male,Year 7/8 - Year 12,100.0,84.2,85.2,Western Australia,5
2020,e,WA,Independent,Male,Year 10 - Year 12,73.8,87.0,86.6,Western Australia,5
2020,e,WA,Independent,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Female,Year 7/8 - Year 12,100.0,91.1,93.0,Western Australia,5
2020,e,WA,Independent,Female,Year 10 - Year 12,100.0,91.5,92.1,Western Australia,5
2020,e,WA,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2020,e,WA,Independent,Persons,Year 7/8 - Year 11,100.0,98.5,100.0,Western Australia,5
2020,e,WA,Independent,Persons,Year 7/8 - Year 12,100.0,87.6,89.1,Western Australia,5
2020,e,WA,Independent,Persons,Year 10 - Year 12,92.3,89.3,89.4,Western Australia,5
2020,e,WA,All affiliations,Male,Year 7/8 - Year 9,93.9,99.5,99.1,Western Australia,5
2020,e,WA,All affiliations,Male,Year 7/8 - Year 10,89.8,99.0,98.4,Western Australia,5
2020,e,WA,All affiliations,Male,Year 7/8 - Year 11,75.5,96.3,95.0,Western Australia,5
2020,e,WA,All affiliations,Male,Year 7/8 - Year 12,53.3,82.3,80.4,Western Australia,5
2020,e,WA,All affiliations,Male,Year 10 - Year 12,60.4,83.6,82.2,Western Australia,5
2020,e,WA,All affiliations,Female,Year 7/8 - Year 9,94.8,99.6,99.2,Western Australia,5
2020,e,WA,All affiliations,Female,Year 7/8 - Year 10,87.6,98.9,98.1,Western Australia,5
2020,e,WA,All affiliations,Female,Year 7/8 - Year 11,79.2,97.5,96.3,Western Australia,5
2020,e,WA,All affiliations,Female,Year 7/8 - Year 12,58.1,89.7,87.6,Western Australia,5
2020,e,WA,All affiliations,Female,Year 10 - Year 12,65.9,91.0,89.5,Western Australia,5
2020,e,WA,All affiliations,Persons,Year 7/8 - Year 9,94.3,99.5,99.2,Western Australia,5
2020,e,WA,All affiliations,Persons,Year 7/8 - Year 10,88.7,98.9,98.2,Western Australia,5
2020,e,WA,All affiliations,Persons,Year 7/8 - Year 11,77.3,96.9,95.6,Western Australia,5
2020,e,WA,All affiliations,Persons,Year 7/8 - Year 12,55.7,85.9,83.9,Western Australia,5
2020,e,WA,All affiliations,Persons,Year 10 - Year 12,63.1,87.2,85.8,Western Australia,5
2020,f,Tas,Government,Male,Year 7/8 - Year 9,100.0,99.1,100.0,Tasmania,6
2020,f,Tas,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Male,Year 7/8 - Year 11,88.6,96.3,95.5,Tasmania,6
2020,f,Tas,Government,Male,Year 7/8 - Year 12,60.4,78.3,76.3,Tasmania,6
2020,f,Tas,Government,Male,Year 10 - Year 12,57.3,75.0,73.1,Tasmania,6
2020,f,Tas,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Female,Year 7/8 - Year 11,96.6,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Female,Year 7/8 - Year 12,74.4,90.7,89.0,Tasmania,6
2020,f,Tas,Government,Female,Year 10 - Year 12,69.5,88.6,86.5,Tasmania,6
2020,f,Tas,Government,Persons,Year 7/8 - Year 9,100.0,99.7,100.0,Tasmania,6
2020,f,Tas,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Persons,Year 7/8 - Year 11,92.5,100.0,100.0,Tasmania,6
2020,f,Tas,Government,Persons,Year 7/8 - Year 12,67.0,84.3,82.5,Tasmania,6
2020,f,Tas,Government,Persons,Year 10 - Year 12,63.1,81.5,79.5,Tasmania,6
2020,f,Tas,Non-Government,Male,Year 7/8 - Year 9,100.0,99.7,100.0,Tasmania,6
2020,f,Tas,Non-Government,Male,Year 7/8 - Year 10,100.0,97.9,98.9,Tasmania,6
2020,f,Tas,Non-Government,Male,Year 7/8 - Year 11,58.1,69.9,69.3,Tasmania,6
2020,f,Tas,Non-Government,Male,Year 7/8 - Year 12,27.5,58.7,57.3,Tasmania,6
2020,f,Tas,Non-Government,Male,Year 10 - Year 12,29.2,60.6,59.2,Tasmania,6
2020,f,Tas,Non-Government,Female,Year 7/8 - Year 9,100.0,99.3,100.0,Tasmania,6
2020,f,Tas,Non-Government,Female,Year 7/8 - Year 10,100.0,99.9,100.0,Tasmania,6
2020,f,Tas,Non-Government,Female,Year 7/8 - Year 11,78.9,69.3,69.7,Tasmania,6
2020,f,Tas,Non-Government,Female,Year 7/8 - Year 12,48.1,67.2,66.3,Tasmania,6
2020,f,Tas,Non-Government,Female,Year 10 - Year 12,46.4,68.9,67.8,Tasmania,6
2020,f,Tas,Non-Government,Persons,Year 7/8 - Year 9,100.0,99.5,100.0,Tasmania,6
2020,f,Tas,Non-Government,Persons,Year 7/8 - Year 10,100.0,98.9,99.8,Tasmania,6
2020,f,Tas,Non-Government,Persons,Year 7/8 - Year 11,68.1,69.6,69.5,Tasmania,6
2020,f,Tas,Non-Government,Persons,Year 7/8 - Year 12,38.1,62.9,61.8,Tasmania,6
2020,f,Tas,Non-Government,Persons,Year 10 - Year 12,38.5,64.8,63.5,Tasmania,6
2020,f,Tas,Catholic,Male,Year 7/8 - Year 9,100.0,95.5,96.6,Tasmania,6
2020,f,Tas,Catholic,Male,Year 7/8 - Year 10,100.0,95.8,97.2,Tasmania,6
2020,f,Tas,Catholic,Male,Year 7/8 - Year 11,53.5,61.0,60.5,Tasmania,6
2020,f,Tas,Catholic,Male,Year 7/8 - Year 12,35.9,49.2,48.5,Tasmania,6
2020,f,Tas,Catholic,Male,Year 10 - Year 12,36.8,51.5,50.6,Tasmania,6
2020,f,Tas,Catholic,Female,Year 7/8 - Year 9,100.0,97.8,98.6,Tasmania,6
2020,f,Tas,Catholic,Female,Year 7/8 - Year 10,100.0,94.9,96.1,Tasmania,6
2020,f,Tas,Catholic,Female,Year 7/8 - Year 11,82.1,63.9,64.9,Tasmania,6
2020,f,Tas,Catholic,Female,Year 7/8 - Year 12,57.6,56.2,56.3,Tasmania,6
2020,f,Tas,Catholic,Female,Year 10 - Year 12,52.8,60.2,59.9,Tasmania,6
2020,f,Tas,Catholic,Persons,Year 7/8 - Year 9,100.0,96.7,97.6,Tasmania,6
